timestamp_utc,load_mw,load_missing_flag,wind_onshore_mw,wind_missing_flag_raw,wind_missing_flag_postfill,hour_of_day,day_of_week,month,day_of_year,sin_hour,cos_hour,sin_dow,cos_dow,sin_month,cos_month,load_lag_1,load_lag_24,load_lag_48,load_lag_168,load_rollmean_24,load_rollstd_24,target_available_for_training
2024-04-01 05:00:00+00:00,3045.8100000000004,0,1373.485,0,0,5,0,4,92,0.9659258262890684,0.2588190451025207,0.0,1.0,1.0,6.123233995736766e-17,2963.675,3008.905,3117.28,3068.365,3435.4325000000003,303.31940330215707,1
2024-04-01 06:00:00+00:00,3170.62,0,1257.82,0,0,6,0,4,92,1.0,6.123233995736766e-17,0.0,1.0,1.0,6.123233995736766e-17,3045.8100000000004,3104.065,3166.0950000000003,3329.065,3438.205625,300.4487849299912,1
2024-04-01 07:00:00+00:00,3331.6400000000003,0,1067.44,0,0,7,0,4,92,0.9659258262890684,-0.2588190451025206,0.0,1.0,1.0,6.123233995736766e-17,3170.62,3284.99,3332.54,3744.53,3440.1493749999995,299.56405957628004,1
2024-04-01 08:00:00+00:00,3496.27,0,890.75,0,0,8,0,4,92,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.0,6.123233995736766e-17,3331.6400000000003,3500.1,3521.02,4118.245,3439.989791666667,299.531752622846,1
2024-04-01 09:00:00+00:00,3662.22,0,851.185,0,0,9,0,4,92,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,6.123233995736766e-17,3496.27,3659.365,3721.875,4361.485000000001,3440.10875,299.6232179510416,1
2024-04-01 10:00:00+00:00,3758.205,0,856.83,0,0,10,0,4,92,0.4999999999999999,-0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,3662.22,3734.185,3780.135,4464.525,3441.1095833333334,300.6864621774426,1
2024-04-01 11:00:00+00:00,3820.205,0,776.06,0,0,11,0,4,92,0.258819045102521,-0.9659258262890682,0.0,1.0,1.0,6.123233995736766e-17,3758.205,3749.245,3797.68,4391.66,3444.0662500000003,304.1767300373367,1
2024-04-01 12:00:00+00:00,3843.8,0,753.46,0,0,12,0,4,92,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,6.123233995736766e-17,3820.205,3783.34,3789.02,,3446.5854166666663,307.3426211509183,1
2024-04-01 13:00:00+00:00,3786.22,0,707.665,0,0,13,0,4,92,-0.2588190451025208,-0.9659258262890684,0.0,1.0,1.0,6.123233995736766e-17,3843.8,3667.34,3807.005,4439.01,3451.53875,311.9781491590851,1
2024-04-01 14:00:00+00:00,3742.125,0,576.995,0,0,14,0,4,92,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,6.123233995736766e-17,3786.22,3606.235,3709.6,4367.92,3457.200833333333,316.11352020750684,1
