timestamp_utc,load_mw,load_missing_flag,wind_onshore_mw,wind_missing_flag_raw,wind_missing_flag_postfill,hour_of_day,day_of_week,month,day_of_year,sin_hour,cos_hour,sin_dow,cos_dow,sin_month,cos_month,load_lag_1,load_lag_24,load_lag_48,load_lag_168,load_rollmean_24,load_rollstd_24,target_available_for_training,temp_2m_c,rel_humidity_2m_pct,wind_speed_10m_ms,wind_direction_10m_deg,surface_pressure_kpa,precipitation_mm_hr,allsky_surface_solar_downward_wm2,temp_2m_c_missing_flag_raw,rel_humidity_2m_pct_missing_flag_raw,wind_speed_10m_ms_missing_flag_raw,wind_direction_10m_deg_missing_flag_raw,surface_pressure_kpa_missing_flag_raw,precipitation_mm_hr_missing_flag_raw,allsky_surface_solar_downward_wm2_missing_flag_raw,temp_2m_c_missing_flag_postfill,rel_humidity_2m_pct_missing_flag_postfill,wind_speed_10m_ms_missing_flag_postfill,wind_direction_10m_deg_missing_flag_postfill,surface_pressure_kpa_missing_flag_postfill,precipitation_mm_hr_missing_flag_postfill,allsky_surface_solar_downward_wm2_missing_flag_postfill,load_target_t_plus_1,target_available_t_plus_1
2024-02-03 20:00:00+00:00,4193.92,0,1471.545,0,0,20,5,2,34,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,4392.41,4486.455,4774.075,4286.385,3850.803958333334,448.5068401179165,1,7.17,96.42,6.03,247.4,101.88,0.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4003.42,1
2024-02-03 21:00:00+00:00,4003.42,0,1668.5100000000002,0,0,21,5,2,34,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,4193.92,4233.6900000000005,4520.615,4070.68,3841.209375,442.3810800712685,1,7.07,96.29,6.39,247.0,101.89,0.18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3779.865,1
2024-02-03 22:00:00+00:00,3779.865,0,1864.12,0,0,22,5,2,34,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,4003.42,3938.505,4130.76,3840.2,3834.599375,442.0491583629245,1,7.05,96.24,6.76,245.6,101.88,0.26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637.665,1
2024-02-03 23:00:00+00:00,3637.665,0,1935.415,0,0,23,5,2,34,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,3779.865,3787.86,3909.775,3745.625,3828.34125,443.7993173188893,1,7.13,96.16,7.15,245.2,101.84,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3506.55,1
2024-02-04 00:00:00+00:00,3506.55,0,2053.595,0,0,0,6,2,35,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3637.665,3628.06,3697.17,3589.295,3823.278333333333,446.8659957527981,1,7.14,96.21,7.13,244.2,101.79,0.91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3312.285,1
2024-02-04 01:00:00+00:00,3312.285,0,1986.79,0,0,1,6,2,35,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3506.55,3392.63,3558.53,3395.035,3819.930625,450.51850542340105,1,7.24,96.01,7.45,246.2,101.77,0.94,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210.37,1
2024-02-04 02:00:00+00:00,3210.37,0,2382.415,0,0,2,6,2,35,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3312.285,3261.885,3451.635,3285.9750000000004,3817.784166666667,453.40633023971344,1,7.31,96.33,7.47,248.8,101.75,0.74,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3152.665,1
2024-02-04 03:00:00+00:00,3152.665,0,2529.205,0,0,3,6,2,35,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3210.37,3189.6,3392.1800000000003,3228.67,3816.245208333333,455.6881668385615,1,7.39,96.7,7.52,247.8,101.7,0.46,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144.66,1
2024-02-04 04:00:00+00:00,3144.66,0,2684.57,0,0,4,6,2,35,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3152.665,3112.37,3363.6400000000003,3132.89,3817.590625,453.5623327933384,1,7.44,96.95,7.24,243.2,101.65,0.36,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116.86,1
2024-02-04 05:00:00+00:00,3116.86,0,2659.82,0,0,5,6,2,35,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3144.66,3115.965,3411.6400000000003,3116.905,3817.627916666667,453.5021701470397,1,7.53,96.94,7.4,239.2,101.61,0.39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3132.48,1
2024-02-04 06:00:00+00:00,3132.48,0,2699.66,0,0,6,6,2,35,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3116.86,3240.625,3621.395,3185.06,3813.121875,459.9756618107993,1,7.71,96.78,7.67,236.4,101.55,0.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3262.96,1
2024-02-04 07:00:00+00:00,3262.96,0,2909.57,0,0,7,6,2,35,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3132.48,3447.215,4169.545,3287.055,3805.444583333334,467.8192091198829,1,8.08,96.08,7.89,232.3,101.45,1.21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410.1400000000003,1
2024-02-04 08:00:00+00:00,3410.1400000000003,0,2947.445,0,0,8,6,2,35,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3262.96,3676.255,4531.155000000001,3439.05,3794.3564583333336,474.1255444854717,1,8.95,94.6,8.83,233.6,101.37,1.86,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636.495,1
2024-02-04 09:00:00+00:00,3636.495,0,2974.605,0,0,9,6,2,35,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3410.1400000000003,3933.925,4626.81,3670.485,3781.9635416666665,474.2059986909851,1,10.25,93.63,10.17,242.5,101.33,1.04,73.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3837.73,1
2024-02-04 10:00:00+00:00,3837.73,0,2856.8450000000003,0,0,10,6,2,35,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3636.495,4087.6,4635.014999999999,3889.15,3771.5522916666655,469.92762466098384,1,11.23,92.9,10.96,249.2,101.31,0.7,142.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3922.25,1
2024-02-04 11:00:00+00:00,3922.25,0,2795.74,0,0,11,6,2,35,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3837.73,4165.610000000001,4603.110000000001,4039.515,3761.412291666666,463.63854066872767,1,11.65,90.38,12.02,255.4,101.33,1.03,189.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3980.555,1
2024-02-04 12:00:00+00:00,3980.555,0,2843.58,0,0,12,6,2,35,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3922.25,4231.18,4584.695,4128.395,3750.9695833333335,455.346052832621,1,11.79,88.85,12.42,258.8,101.34,1.09,207.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962.3,1
2024-02-04 13:00:00+00:00,3962.3,0,2824.965,0,0,13,6,2,35,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3980.555,4193.495,4544.355,4215.055,3741.3364583333337,447.9627949600585,1,12.05,88.26,12.71,258.8,101.35,0.85,186.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3874.64,1
2024-02-04 14:00:00+00:00,3874.64,0,2726.86,0,0,14,6,2,35,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3962.3,4068.45,4505.425,4162.095,3733.261041666666,443.534557202207,1,12.03,87.57,12.88,258.4,101.34,0.25,141.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870.985,1
2024-02-04 15:00:00+00:00,3870.985,0,2766.4750000000004,0,0,15,6,2,35,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3874.64,4068.11,4502.87,4110.69,3725.0475000000006,438.8647285078345,1,11.65,87.44,12.61,256.9,101.35,0.08,88.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3974.81,1
2024-02-04 16:00:00+00:00,3974.81,0,2786.995,0,0,16,6,2,35,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3870.985,4129.775,4577.845,4202.924999999999,3718.590625,433.7615111047672,1,11.07,89.53,11.77,254.4,101.36,0.04,30.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4202.129999999999,1
2024-02-04 17:00:00+00:00,4202.129999999999,0,3061.125,0,0,17,6,2,35,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3974.81,4389.15,4804.615,4459.34,3710.798125,422.7308329694736,1,10.48,91.73,11.0,251.7,101.37,0.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4363.575000000001,1
2024-02-04 18:00:00+00:00,4363.575000000001,0,3088.6,0,0,18,6,2,35,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,4202.129999999999,4541.01,4945.17,4596.18,3703.405,408.9055012708432,1,9.95,93.06,10.26,249.0,101.37,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4255.235000000001,1
2024-02-04 19:00:00+00:00,4255.235000000001,0,3056.66,0,0,19,6,2,35,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,4363.575000000001,4392.41,4770.5,4434.035,3697.689375,399.711293871589,1,9.51,93.4,9.78,246.6,101.37,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4073.42,1
2024-02-04 20:00:00+00:00,4073.42,0,2897.41,0,0,20,6,2,35,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,4255.235000000001,4193.92,4486.455,4241.865,3692.6685416666655,393.921940141634,1,9.1,93.64,9.42,244.7,101.37,0.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3889.075,1
2024-02-04 21:00:00+00:00,3889.075,0,2778.29,0,0,21,6,2,35,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,4073.42,4003.42,4233.6900000000005,4032.88,3687.904166666666,390.6782078938915,1,8.79,93.91,9.27,241.7,101.37,0.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653.435,1
2024-02-04 22:00:00+00:00,3653.435,0,2613.295,0,0,22,6,2,35,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3889.075,3779.865,3938.505,3734.985,3682.63625,390.236435282864,1,8.63,93.48,9.46,241.1,101.35,0.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3520.145,1
2024-02-04 23:00:00+00:00,3520.145,0,2400.525,0,0,23,6,2,35,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,3653.435,3637.665,3787.86,3606.13,3677.7395833333335,391.56033859229,1,8.53,93.07,9.53,241.1,101.33,0.03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3415.03,1
2024-02-05 00:00:00+00:00,3415.03,0,2416.7,0,0,0,0,2,36,0.0,1.0,0.0,1.0,0.4999999999999999,0.8660254037844387,3520.145,3506.55,3628.06,3418.925,3673.92625,393.7395921005332,1,8.42,93.3,9.51,241.4,101.3,0.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255.41,1
2024-02-05 01:00:00+00:00,3255.41,0,2332.365,0,0,1,0,2,36,0.2588190451025207,0.9659258262890684,0.0,1.0,0.4999999999999999,0.8660254037844387,3415.03,3312.285,3392.63,3275.65,3671.556458333334,396.1744566763171,1,8.28,93.73,9.28,241.3,101.28,0.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3135.28,1
2024-02-05 02:00:00+00:00,3135.28,0,2052.74,0,0,2,0,2,36,0.4999999999999999,0.8660254037844387,0.0,1.0,0.4999999999999999,0.8660254037844387,3255.41,3210.37,3261.885,3197.995,3668.427708333333,400.2505278164418,1,8.17,94.12,9.02,239.8,101.26,0.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092.71,1
2024-02-05 03:00:00+00:00,3092.71,0,2059.195,0,0,3,0,2,36,0.7071067811865476,0.7071067811865476,0.0,1.0,0.4999999999999999,0.8660254037844387,3135.28,3152.665,3189.6,3184.3500000000004,3665.929583333333,403.7811013028944,1,8.15,94.2,8.86,237.2,101.21,0.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3039.625,1
2024-02-05 04:00:00+00:00,3039.625,0,2122.83,0,0,4,0,2,36,0.8660254037844386,0.5000000000000001,0.0,1.0,0.4999999999999999,0.8660254037844387,3092.71,3144.66,3112.37,3166.91,3661.553125,410.194909132046,1,8.27,92.94,9.33,237.4,101.15,0.22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060.075,1
2024-02-05 05:00:00+00:00,3060.075,0,2294.7650000000003,0,0,5,0,2,36,0.9659258262890684,0.2588190451025207,0.0,1.0,0.4999999999999999,0.8660254037844387,3039.625,3116.86,3115.965,3218.5950000000003,3659.187083333333,413.6227980611078,1,8.24,92.47,9.46,236.1,101.08,0.58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199.27,1
2024-02-05 06:00:00+00:00,3199.27,0,2620.58,0,0,6,0,2,36,1.0,6.123233995736766e-17,0.0,1.0,0.4999999999999999,0.8660254037844387,3060.075,3132.48,3240.625,3523.175,3661.97,410.1349374794818,1,8.18,92.92,9.67,234.0,100.99,0.62,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384.705,1
2024-02-05 07:00:00+00:00,3384.705,0,2764.73,0,0,7,0,2,36,0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4999999999999999,0.8660254037844387,3199.27,3262.96,3447.215,4115.07,3667.042708333333,405.7143277950752,1,8.27,93.02,9.66,233.4,100.92,0.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3489.7250000000004,1
2024-02-05 08:00:00+00:00,3489.7250000000004,0,2795.285,0,0,8,0,2,36,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.4999999999999999,0.8660254037844387,3384.705,3410.1400000000003,3676.255,4550.605,3670.35875,403.8442082236108,1,8.52,92.3,9.8,235.9,100.89,0.5,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686.175,1
2024-02-05 09:00:00+00:00,3686.175,0,2795.2650000000003,0,0,9,0,2,36,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.4999999999999999,0.8660254037844387,3489.7250000000004,3636.495,3933.925,4704.025,3672.42875,403.79040443744464,1,9.0,91.55,9.99,238.1,100.84,0.48,89.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3902.25,1
2024-02-05 10:00:00+00:00,3902.25,0,2868.225,0,0,10,0,2,36,0.4999999999999999,-0.8660254037844387,0.0,1.0,0.4999999999999999,0.8660254037844387,3686.175,3837.73,4087.6,4759.62,3675.117083333333,405.1512728167474,1,9.58,90.96,10.26,239.9,100.79,0.52,161.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4019.375,1
2024-02-05 11:00:00+00:00,4019.375,0,3007.965,0,0,11,0,2,36,0.258819045102521,-0.9659258262890682,0.0,1.0,0.4999999999999999,0.8660254037844387,3902.25,3922.25,4165.610000000001,4769.73,3679.163958333333,408.2006923736127,1,10.15,89.71,10.52,241.6,100.75,0.8,190.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108.285,1
2024-02-05 12:00:00+00:00,4108.285,0,3114.535,0,0,12,0,2,36,1.2246467991473532e-16,-1.0,0.0,1.0,0.4999999999999999,0.8660254037844387,4019.375,3980.555,4231.18,4789.805,3684.4860416666666,413.1042630550995,1,10.57,88.42,11.01,244.3,100.67,1.13,208.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4117.735000000001,1
2024-02-05 13:00:00+00:00,4117.735000000001,0,3118.405,0,0,13,0,2,36,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.4999999999999999,0.8660254037844387,4108.285,3962.3,4193.495,4762.525,3690.9625,418.8278382270064,1,10.69,88.01,11.15,245.9,100.59,1.39,191.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4061.985,1
2024-02-05 14:00:00+00:00,4061.985,0,3121.5150000000003,0,0,14,0,2,36,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.4999999999999999,0.8660254037844387,4117.735000000001,3874.64,4068.45,4705.96,3698.7685416666654,424.112540659333,1,10.69,87.44,11.25,246.6,100.5,1.35,168.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025.795,1
2024-02-05 15:00:00+00:00,4025.795,0,3077.48,0,0,15,0,2,36,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.4999999999999999,0.8660254037844387,4061.985,3870.985,4068.11,4712.469999999999,3705.218958333333,428.0051041573357,1,10.49,87.79,11.03,245.9,100.43,1.05,105.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125.71,1
2024-02-05 16:00:00+00:00,4125.71,0,3192.315,0,0,16,0,2,36,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.4999999999999999,0.8660254037844387,4025.795,3974.81,4129.775,4822.59,3711.506458333333,433.21433062098026,1,10.21,89.15,10.78,244.3,100.38,0.66,40.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4430.155,1
2024-02-05 17:00:00+00:00,4430.155,0,3384.55,0,0,17,0,2,36,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4999999999999999,0.8660254037844387,4125.71,4202.129999999999,4389.15,5045.525,3721.0075,446.7318466981534,1,9.95,90.28,10.62,243.0,100.33,0.65,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4657.73,1
2024-02-05 18:00:00+00:00,4657.73,0,3361.8900000000003,0,0,18,0,2,36,-1.0,-1.8369701987210287e-16,0.0,1.0,0.4999999999999999,0.8660254037844387,4430.155,4363.575000000001,4541.01,5153.280000000001,3733.263958333333,468.6263755635851,1,9.74,91.39,10.52,242.2,100.29,0.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4549.99,1
2024-02-05 19:00:00+00:00,4549.99,0,3292.285,0,0,19,0,2,36,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.4999999999999999,0.8660254037844387,4657.73,4255.235000000001,4392.41,4977.215,3745.5454166666673,486.4249919676034,1,9.52,91.91,10.28,241.9,100.25,0.46,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4336.56,1
2024-02-05 20:00:00+00:00,4336.56,0,3119.115,0,0,20,0,2,36,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.4999999999999999,0.8660254037844387,4549.99,4073.42,4193.92,4768.52,3756.509583333333,496.9876500585132,1,9.38,92.74,9.94,239.9,100.21,0.57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069.28,1
2024-02-05 21:00:00+00:00,4069.28,0,2973.335,0,0,21,0,2,36,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.4999999999999999,0.8660254037844387,4336.56,3889.075,4003.42,4537.745,3764.018125,500.4269188811604,1,9.41,93.32,9.89,237.3,100.16,0.66,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3710.375,1
2024-02-05 22:00:00+00:00,3710.375,0,2751.435,0,0,22,0,2,36,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.4999999999999999,0.8660254037844387,4069.28,3653.435,3779.865,4157.84,3766.390625,500.0146603683564,1,9.59,92.96,10.69,237.9,100.12,0.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499.44,1
2024-02-05 23:00:00+00:00,3499.44,0,2602.8450000000003,0,0,23,0,2,36,-0.2588190451025215,0.965925826289068,0.0,1.0,0.4999999999999999,0.8660254037844387,3710.375,3520.145,3637.665,3913.895,3765.5279166666655,500.4756459086094,1,9.71,92.57,11.24,238.3,100.07,0.63,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3327.735,1
2024-02-06 00:00:00+00:00,3327.735,0,2431.6,0,0,0,1,2,37,0.0,1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,3499.44,3415.03,3506.55,3755.31,3761.890625,503.4421252656342,1,9.8,92.6,11.67,237.0,100.0,0.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3141.4700000000003,1
2024-02-06 01:00:00+00:00,3141.4700000000003,0,2235.24,0,0,1,1,2,37,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,3327.735,3255.41,3312.285,3588.19,3757.143125,508.93322311565737,1,9.93,92.39,11.98,236.1,99.94,0.89,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3073.415,1
2024-02-06 02:00:00+00:00,3073.415,0,2151.75,0,0,2,1,2,37,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,3141.4700000000003,3135.28,3210.37,3523.8450000000003,3754.5654166666654,512.3649566023827,1,10.01,92.26,12.12,237.1,99.91,2.46,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3010.4,1
2024-02-06 03:00:00+00:00,3010.4,0,2069.085,0,0,3,1,2,37,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,3073.415,3092.71,3152.665,3474.975,3751.1358333333337,517.2400757504329,1,9.98,92.15,12.32,239.1,99.87,7.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974.44,1
2024-02-06 04:00:00+00:00,2974.44,0,2208.24,0,0,4,1,2,37,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,3010.4,3039.625,3144.66,3423.08,3748.419791666666,521.2939383430526,1,9.97,92.3,12.16,241.9,99.83,18.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3049.03,1
2024-02-06 05:00:00+00:00,3049.03,0,2279.375,0,0,5,1,2,37,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,2974.44,3060.075,3116.86,3471.87,3747.959583333333,521.9325276648277,1,9.97,92.4,11.37,245.4,99.79,21.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371.17,1
2024-02-06 06:00:00+00:00,3371.17,0,2198.125,0,0,6,1,2,37,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,3049.03,3199.27,3132.48,3749.96,3755.1220833333336,515.211685346135,1,9.8,93.05,9.83,249.1,99.78,31.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043.375,1
2024-02-06 07:00:00+00:00,4043.375,0,2580.1400000000003,0,0,7,1,2,37,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,3371.17,3384.705,3262.96,4346.305,3782.566666666667,512.156347609884,1,9.54,94.15,7.8,252.2,99.77,38.72,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4444.42,1
2024-02-06 08:00:00+00:00,4444.42,0,2856.535,0,0,8,1,2,37,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,4043.375,3489.7250000000004,3410.1400000000003,4728.81,3822.345625,525.3285382631692,1,9.26,95.09,5.41,255.1,99.74,36.36,10.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4568.02,1
2024-02-06 09:00:00+00:00,4568.02,0,2591.575,0,0,9,1,2,37,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,4444.42,3686.175,3636.495,4824.1,3859.089166666667,545.8299387782445,1,9.01,94.78,4.32,274.6,99.75,30.74,47.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4660.32,1
2024-02-06 10:00:00+00:00,4660.32,0,2279.235,0,0,10,1,2,37,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,4568.02,3902.25,3837.73,4807.365,3890.675416666667,569.8421142793293,1,8.4,93.06,4.51,305.8,99.8,15.03,90.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4631.98,1
2024-02-06 11:00:00+00:00,4631.98,0,1730.17,0,0,11,1,2,37,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,4660.32,4019.375,3922.25,4717.475,3916.200625,589.24759843511,1,7.54,89.68,5.57,329.5,99.85,5.1,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4711.465,1
2024-02-06 12:00:00+00:00,4711.465,0,1544.62,0,0,12,1,2,37,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,4631.98,4108.285,3980.555,4665.870000000001,3941.333125,610.2844112340085,1,7.03,85.27,5.93,346.9,99.87,1.92,171.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4695.06,1
2024-02-06 13:00:00+00:00,4695.06,0,1525.71,0,0,13,1,2,37,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,4711.465,4117.735000000001,3962.3,4595.92,3965.388333333334,628.6417846067975,1,6.89,81.75,5.3,354.0,99.86,0.56,167.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630.595,1
2024-02-06 14:00:00+00:00,4630.595,0,1346.01,0,0,14,1,2,37,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,4695.06,4061.985,3874.64,4519.915,3989.080416666667,642.9916080659943,1,6.86,80.95,4.95,352.2,99.85,0.13,135.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600.735000000001,1
2024-02-06 15:00:00+00:00,4600.735000000001,0,1035.22,0,0,15,1,2,37,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,4630.595,4025.795,3870.985,4577.15,4013.036250000001,655.016726864497,1,6.74,81.63,4.7,350.6,99.87,0.07,90.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4675.045,1
